KAKATCEM,Kakatiya Cement Sugar  &#38;  Industries Limited,<option value=',>,</option>,<option value='KAKATCEM|Kakatiya Cement Sugar  &#38;  Industries Limited'>Kakatiya Cement Sugar  &#38;  Industries Limited</option>
KALPATPOWR,Kalpataru Power Transmission Limited,<option value=',>,</option>,<option value='KALPATPOWR|Kalpataru Power Transmission Limited'>Kalpataru Power Transmission Limited</option>
KALYANI,Kalyani Commercials Limited,<option value=',>,</option>,<option value='KALYANI|Kalyani Commercials Limited'>Kalyani Commercials Limited</option>
KALYANIFRG,Kalyani Forge Limited,<option value=',>,</option>,<option value='KALYANIFRG|Kalyani Forge Limited'>Kalyani Forge Limited</option>
KAMATHOTEL,Kamat Hotels (I) Limited,<option value=',>,</option>,<option value='KAMATHOTEL|Kamat Hotels (I) Limited'>Kamat Hotels (I) Limited</option>
KAMDHENU,Kamdhenu Limited,<option value=',>,</option>,<option value='KAMDHENU|Kamdhenu Limited'>Kamdhenu Limited</option>
KANANIIND,Kanani Industries Limited,<option value=',>,</option>,<option value='KANANIIND|Kanani Industries Limited'>Kanani Industries Limited</option>
KANORICHEM,Kanoria Chemicals  &#38;  Industries Limited,<option value=',>,</option>,<option value='KANORICHEM|Kanoria Chemicals  &#38;  Industries Limited'>Kanoria Chemicals  &#38;  Industries Limited</option>
KANSAINER,Kansai Nerolac Paints Limited,<option value=',>,</option>,<option value='KANSAINER|Kansai Nerolac Paints Limited'>Kansai Nerolac Paints Limited</option>
KARMAENG,Karma Energy Limited,<option value=',>,</option>,<option value='KARMAENG|Karma Energy Limited'>Karma Energy Limited</option>
KARURVYSYA,Karur Vysya Bank Limited,<option value=',>,</option>,<option value='KARURVYSYA|Karur Vysya Bank Limited'>Karur Vysya Bank Limited</option>
KAVVERITEL,Kavveri Telecom Products Limited,<option value=',>,</option>,<option value='KAVVERITEL|Kavveri Telecom Products Limited'>Kavveri Telecom Products Limited</option>
KAYA,Kaya Limited,<option value=',>,</option>,<option value='KAYA|Kaya Limited'>Kaya Limited</option>
KCP,KCP Limited,<option value=',>,</option>,<option value='KCP|KCP Limited'>KCP Limited</option>
KCPSUGIND,KCP Sugar and Industries Corporation Limited,<option value=',>,</option>,<option value='KCPSUGIND|KCP Sugar and Industries Corporation Limited'>KCP Sugar and Industries Corporation Limited</option>
KDDL,KDDL Limited,<option value=',>,</option>,<option value='KDDL|KDDL Limited'>KDDL Limited</option>
KEC,KEC International Limited,<option value=',>,</option>,<option value='KEC|KEC International Limited'>KEC International Limited</option>
KECL,Kirloskar Electric Company Limited,<option value=',>,</option>,<option value='KECL|Kirloskar Electric Company Limited'>Kirloskar Electric Company Limited</option>
KEI,KEI Industries Limited,<option value=',>,</option>,<option value='KEI|KEI Industries Limited'>KEI Industries Limited</option>
KELLTONTEC,Kellton Tech Solutions Limited,<option value=',>,</option>,<option value='KELLTONTEC|Kellton Tech Solutions Limited'>Kellton Tech Solutions Limited</option>
KERNEX,Kernex Microsystems (India) Limited,<option value=',>,</option>,<option value='KERNEX|Kernex Microsystems (India) Limited'>Kernex Microsystems (India) Limited</option>
KESARENT,Kesar Enterprises Limited,<option value=',>,</option>,<option value='KESARENT|Kesar Enterprises Limited'>Kesar Enterprises Limited</option>
KESORAMIND,Kesoram Industries Limited,<option value=',>,</option>,<option value='KESORAMIND|Kesoram Industries Limited'>Kesoram Industries Limited</option>
KEYCORPSER,Keynote Corporate Services Limited,<option value=',>,</option>,<option value='KEYCORPSER|Keynote Corporate Services Limited'>Keynote Corporate Services Limited</option>
KGL,Karuturi Global Limited,<option value=',>,</option>,<option value='KGL|Karuturi Global Limited'>Karuturi Global Limited</option>
KHAITANELE,Khaitan Electricals Limited,<option value=',>,</option>,<option value='KHAITANELE|Khaitan Electricals Limited'>Khaitan Electricals Limited</option>
KHAITANLTD,Khaitan (India) Limited,<option value=',>,</option>,<option value='KHAITANLTD|Khaitan (India) Limited'>Khaitan (India) Limited</option>
KHANDSE,Khandwala Securities Limited,<option value=',>,</option>,<option value='KHANDSE|Khandwala Securities Limited'>Khandwala Securities Limited</option>
KICL,Kalyani Investment Company Limited,<option value=',>,</option>,<option value='KICL|Kalyani Investment Company Limited'>Kalyani Investment Company Limited</option>
KILITCH,Kilitch Drugs (India) Limited,<option value=',>,</option>,<option value='KILITCH|Kilitch Drugs (India) Limited'>Kilitch Drugs (India) Limited</option>
KINGFA,Kingfa Science  &#38;  Technology (India) Limited,<option value=',>,</option>,<option value='KINGFA|Kingfa Science  &#38;  Technology (India) Limited'>Kingfa Science  &#38;  Technology (India) Limited</option>
KIOCL,KIOCL Limited,<option value=',>,</option>,<option value='KIOCL|KIOCL Limited'>KIOCL Limited</option>
KIRIINDUS,Kiri Industries Limited,<option value=',>,</option>,<option value='KIRIINDUS|Kiri Industries Limited'>Kiri Industries Limited</option>
KIRLOSBROS,Kirloskar Brothers Limited,<option value=',>,</option>,<option value='KIRLOSBROS|Kirloskar Brothers Limited'>Kirloskar Brothers Limited</option>
KIRLOSENG,Kirloskar Oil Engines Limited,<option value=',>,</option>,<option value='KIRLOSENG|Kirloskar Oil Engines Limited'>Kirloskar Oil Engines Limited</option>
KIRLOSIND,Kirloskar Industries Limited,<option value=',>,</option>,<option value='KIRLOSIND|Kirloskar Industries Limited'>Kirloskar Industries Limited</option>
KITEX,Kitex Garments Limited,<option value=',>,</option>,<option value='KITEX|Kitex Garments Limited'>Kitex Garments Limited</option>
KKCL,Kewal Kiran Clothing Limited,<option value=',>,</option>,<option value='KKCL|Kewal Kiran Clothing Limited'>Kewal Kiran Clothing Limited</option>
KMSUGAR,K.M.Sugar Mills Limited,<option value=',>,</option>,<option value='KMSUGAR|K.M.Sugar Mills Limited'>K.M.Sugar Mills Limited</option>
KNRCON,KNR Constructions Limited,<option value=',>,</option>,<option value='KNRCON|KNR Constructions Limited'>KNR Constructions Limited</option>
KOHINOOR,Kohinoor Foods Limited,<option value=',>,</option>,<option value='KOHINOOR|Kohinoor Foods Limited'>Kohinoor Foods Limited</option>
KOKUYOCMLN,Kokuyo Camlin Limited,<option value=',>,</option>,<option value='KOKUYOCMLN|Kokuyo Camlin Limited'>Kokuyo Camlin Limited</option>
KOLTEPATIL,Kolte - Patil Developers Limited,<option value=',>,</option>,<option value='KOLTEPATIL|Kolte - Patil Developers Limited'>Kolte - Patil Developers Limited</option>
KOPRAN,Kopran Limited,<option value=',>,</option>,<option value='KOPRAN|Kopran Limited'>Kopran Limited</option>
KOTAKBANK,Kotak Mahindra Bank Limited,<option value=',>,</option>,<option value='KOTAKBANK|Kotak Mahindra Bank Limited'>Kotak Mahindra Bank Limited</option>
KOTARISUG,Kothari Sugars And Chemicals Limited,<option value=',>,</option>,<option value='KOTARISUG|Kothari Sugars And Chemicals Limited'>Kothari Sugars And Chemicals Limited</option>
KOTHARIPET,Kothari Petrochemicals Limited,<option value=',>,</option>,<option value='KOTHARIPET|Kothari Petrochemicals Limited'>Kothari Petrochemicals Limited</option>
KOTHARIPRO,Kothari Products Limited,<option value=',>,</option>,<option value='KOTHARIPRO|Kothari Products Limited'>Kothari Products Limited</option>
KPIT,KPIT Technologies Limited,<option value=',>,</option>,<option value='KPIT|KPIT Technologies Limited'>KPIT Technologies Limited</option>
KPRMILL,K.P.R. Mill Limited,<option value=',>,</option>,<option value='KPRMILL|K.P.R. Mill Limited'>K.P.R. Mill Limited</option>
KRBL,KRBL Limited,<option value=',>,</option>,<option value='KRBL|KRBL Limited'>KRBL Limited</option>
KREBSBIO,Krebs Biochemicals and Industries Limited,<option value=',>,</option>,<option value='KREBSBIO|Krebs Biochemicals and Industries Limited'>Krebs Biochemicals and Industries Limited</option>
KRIDHANINF,Kridhan Infra Limited,<option value=',>,</option>,<option value='KRIDHANINF|Kridhan Infra Limited'>Kridhan Infra Limited</option>
KSBPUMPS,KSB Pumps Limited,<option value=',>,</option>,<option value='KSBPUMPS|KSB Pumps Limited'>KSB Pumps Limited</option>
KSCL,Kaveri Seed Company Limited,<option value=',>,</option>,<option value='KSCL|Kaveri Seed Company Limited'>Kaveri Seed Company Limited</option>
KSERASERA,KSS Limited,<option value=',>,</option>,<option value='KSERASERA|KSS Limited'>KSS Limited</option>
KSK,KSK Energy Ventures Limited,<option value=',>,</option>,<option value='KSK|KSK Energy Ventures Limited'>KSK Energy Ventures Limited</option>
KSL,Kalyani Steels Limited,<option value=',>,</option>,<option value='KSL|Kalyani Steels Limited'>Kalyani Steels Limited</option>
KTIL,Kesar Terminals  &#38;  Infrastructure Limited,<option value=',>,</option>,<option value='KTIL|Kesar Terminals  &#38;  Infrastructure Limited'>Kesar Terminals  &#38;  Infrastructure Limited</option>
KTKBANK,The Karnataka Bank Limited,<option value=',>,</option>,<option value='KTKBANK|The Karnataka Bank Limited'>The Karnataka Bank Limited</option>
KWALITY,kwality limited,<option value=',>,</option>,<option value='KWALITY|kwality limited'>kwality limited</option>
L&TFH,L &#38; T Finance Holdings Limited,<option value=',>,</option>,<option value='L&TFH|L &#38; T Finance Holdings Limited'>L &#38; T Finance Holdings Limited</option>
LAKPRE,Lakshmi Precision Screws Limited,<option value=',>,</option>,<option value='LAKPRE|Lakshmi Precision Screws Limited'>Lakshmi Precision Screws Limited</option>
LAKSHMIEFL,Lakshmi Energy and Foods Limited,<option value=',>,</option>,<option value='LAKSHMIEFL|Lakshmi Energy and Foods Limited'>Lakshmi Energy and Foods Limited</option>
LAKSHVILAS,Lakshmi Vilas Bank Limited,<option value=',>,</option>,<option value='LAKSHVILAS|Lakshmi Vilas Bank Limited'>Lakshmi Vilas Bank Limited</option>
LALPATHLAB,Dr. Lal Path Labs Ltd.,<option value=',>,</option>,<option value='LALPATHLAB|Dr. Lal Path Labs Ltd.'>Dr. Lal Path Labs Ltd.</option>
LAMBODHARA,Lambodhara Textiles Limited,<option value=',>,</option>,<option value='LAMBODHARA|Lambodhara Textiles Limited'>Lambodhara Textiles Limited</option>
LAOPALA,La Opala RG Limited,<option value=',>,</option>,<option value='LAOPALA|La Opala RG Limited'>La Opala RG Limited</option>
LASA,Lasa Supergenerics Limited,<option value=',>,</option>,<option value='LASA|Lasa Supergenerics Limited'>Lasa Supergenerics Limited</option>
LAURUSLABS,Laurus Labs Limited,<option value=',>,</option>,<option value='LAURUSLABS|Laurus Labs Limited'>Laurus Labs Limited</option>
LAXMIMACH,Lakshmi Machine Works Limited,<option value=',>,</option>,<option value='LAXMIMACH|Lakshmi Machine Works Limited'>Lakshmi Machine Works Limited</option>
LCCINFOTEC,LCC Infotech Limited,<option value=',>,</option>,<option value='LCCINFOTEC|LCC Infotech Limited'>LCC Infotech Limited</option>
LEEL,LEEL Electricals Limited,<option value=',>,</option>,<option value='LEEL|LEEL Electricals Limited'>LEEL Electricals Limited</option>
LFIC,Lakshmi Finance  &#38;  Industrial Corporation Limited,<option value=',>,</option>,<option value='LFIC|Lakshmi Finance  &#38;  Industrial Corporation Limited'>Lakshmi Finance  &#38;  Industrial Corporation Limited</option>
LGBBROSLTD,LG Balakrishnan  &#38;  Bros Limited,<option value=',>,</option>,<option value='LGBBROSLTD|LG Balakrishnan  &#38;  Bros Limited'>LG Balakrishnan  &#38;  Bros Limited</option>
LGBFORGE,LGB Forge Limited,<option value=',>,</option>,<option value='LGBFORGE|LGB Forge Limited'>LGB Forge Limited</option>
LIBERTSHOE,Liberty Shoes Limited,<option value=',>,</option>,<option value='LIBERTSHOE|Liberty Shoes Limited'>Liberty Shoes Limited</option>
LICHSGFIN,LIC Housing Finance Limited,<option value=',>,</option>,<option value='LICHSGFIN|LIC Housing Finance Limited'>LIC Housing Finance Limited</option>
LINCOLN,Lincoln Pharmaceuticals Limited,<option value=',>,</option>,<option value='LINCOLN|Lincoln Pharmaceuticals Limited'>Lincoln Pharmaceuticals Limited</option>
LINCPEN,Linc Pen  &#38;  Plastics Limited,<option value=',>,</option>,<option value='LINCPEN|Linc Pen  &#38;  Plastics Limited'>Linc Pen  &#38;  Plastics Limited</option>
LINDEINDIA,Linde India Limited,<option value=',>,</option>,<option value='LINDEINDIA|Linde India Limited'>Linde India Limited</option>
LITL,Lanco Infratech Limited,<option value=',>,</option>,<option value='LITL|Lanco Infratech Limited'>Lanco Infratech Limited</option>
LML,LML Limited,<option value=',>,</option>,<option value='LML|LML Limited'>LML Limited</option>
LOKESHMACH,Lokesh Machines Limited,<option value=',>,</option>,<option value='LOKESHMACH|Lokesh Machines Limited'>Lokesh Machines Limited</option>
LOTUSEYE,Lotus Eye Care Hospital Limited,<option value=',>,</option>,<option value='LOTUSEYE|Lotus Eye Care Hospital Limited'>Lotus Eye Care Hospital Limited</option>
LOVABLE,Lovable Lingerie Limited,<option value=',>,</option>,<option value='LOVABLE|Lovable Lingerie Limited'>Lovable Lingerie Limited</option>
LPDC,Landmark Property Development Company Limited,<option value=',>,</option>,<option value='LPDC|Landmark Property Development Company Limited'>Landmark Property Development Company Limited</option>
LSIL,Lloyds Steels Industries Limited,<option value=',>,</option>,<option value='LSIL|Lloyds Steels Industries Limited'>Lloyds Steels Industries Limited</option>
LT,Larsen  &#38;  Toubro Limited,<option value=',>,</option>,<option value='LT|Larsen  &#38;  Toubro Limited'>Larsen  &#38;  Toubro Limited</option>
LTI,Larsen  &#38;  Toubro Infotech Limited,<option value=',>,</option>,<option value='LTI|Larsen  &#38;  Toubro Infotech Limited'>Larsen  &#38;  Toubro Infotech Limited</option>
LTTS,L &#38; T Technology Services Limited,<option value=',>,</option>,<option value='LTTS|L &#38; T Technology Services Limited'>L &#38; T Technology Services Limited</option>
LUMAXIND,Lumax Industries Limited,<option value=',>,</option>,<option value='LUMAXIND|Lumax Industries Limited'>Lumax Industries Limited</option>
LUMAXTECH,Lumax Auto Technologies Limited,<option value=',>,</option>,<option value='LUMAXTECH|Lumax Auto Technologies Limited'>Lumax Auto Technologies Limited</option>
LUPIN,Lupin Limited,<option value=',>,</option>,<option value='LUPIN|Lupin Limited'>Lupin Limited</option>
LUXIND,Lux Industries Limited,<option value=',>,</option>,<option value='LUXIND|Lux Industries Limited'>Lux Industries Limited</option>
LYCOS,Lycos Internet Limited,<option value=',>,</option>,<option value='LYCOS|Lycos Internet Limited'>Lycos Internet Limited</option>
LYKALABS,Lyka Labs Limited,<option value=',>,</option>,<option value='LYKALABS|Lyka Labs Limited'>Lyka Labs Limited</option>
LYPSAGEMS,Lypsa Gems  &#38;  Jewellery Limited,<option value=',>,</option>,<option value='LYPSAGEMS|Lypsa Gems  &#38;  Jewellery Limited'>Lypsa Gems  &#38;  Jewellery Limited</option>
M&M,Mahindra  &#38;  Mahindra Limited,<option value=',>,</option>,<option value='M&M|Mahindra  &#38;  Mahindra Limited'>Mahindra  &#38;  Mahindra Limited</option>
M&MFIN,Mahindra  &#38;  Mahindra Financial Services Limited,<option value=',>,</option>,<option value='M&MFIN|Mahindra  &#38;  Mahindra Financial Services Limited'>Mahindra  &#38;  Mahindra Financial Services Limited</option>
MAANALU,Maan Aluminium Limited,<option value=',>,</option>,<option value='MAANALU|Maan Aluminium Limited'>Maan Aluminium Limited</option>
MADHAV,Madhav Marbles and Granites Limited,<option value=',>,</option>,<option value='MADHAV|Madhav Marbles and Granites Limited'>Madhav Marbles and Granites Limited</option>
MADHUCON,Madhucon Projects Limited,<option value=',>,</option>,<option value='MADHUCON|Madhucon Projects Limited'>Madhucon Projects Limited</option>
MADRASFERT,Madras Fertilizers Limited,<option value=',>,</option>,<option value='MADRASFERT|Madras Fertilizers Limited'>Madras Fertilizers Limited</option>
MAGADSUGAR,Magadh Sugar  &#38;  Energy Limited,<option value=',>,</option>,<option value='MAGADSUGAR|Magadh Sugar  &#38;  Energy Limited'>Magadh Sugar  &#38;  Energy Limited</option>
MAGMA,Magma Fincorp Limited,<option value=',>,</option>,<option value='MAGMA|Magma Fincorp Limited'>Magma Fincorp Limited</option>
MAGNUM,Magnum Ventures Limited,<option value=',>,</option>,<option value='MAGNUM|Magnum Ventures Limited'>Magnum Ventures Limited</option>
MAHABANK,Bank of Maharashtra,<option value=',>,</option>,<option value='MAHABANK|Bank of Maharashtra'>Bank of Maharashtra</option>
MAHASTEEL,Mahamaya Steel Industries Limited,<option value=',>,</option>,<option value='MAHASTEEL|Mahamaya Steel Industries Limited'>Mahamaya Steel Industries Limited</option>
MAHINDCIE,Mahindra CIE Automotive Limited,<option value=',>,</option>,<option value='MAHINDCIE|Mahindra CIE Automotive Limited'>Mahindra CIE Automotive Limited</option>
MAHLIFE,Mahindra Lifespace Developers Limited,<option value=',>,</option>,<option value='MAHLIFE|Mahindra Lifespace Developers Limited'>Mahindra Lifespace Developers Limited</option>
MAHSCOOTER,Maharashtra Scooters Limited,<option value=',>,</option>,<option value='MAHSCOOTER|Maharashtra Scooters Limited'>Maharashtra Scooters Limited</option>
MAHSEAMLES,Maharashtra Seamless Limited,<option value=',>,</option>,<option value='MAHSEAMLES|Maharashtra Seamless Limited'>Maharashtra Seamless Limited</option>
MAITHANALL,Maithan Alloys Limited,<option value=',>,</option>,<option value='MAITHANALL|Maithan Alloys Limited'>Maithan Alloys Limited</option>
MAJESCO,Majesco Limited,<option value=',>,</option>,<option value='MAJESCO|Majesco Limited'>Majesco Limited</option>
MALUPAPER,Malu Paper Mills Limited,<option value=',>,</option>,<option value='MALUPAPER|Malu Paper Mills Limited'>Malu Paper Mills Limited</option>
MALWACOTT,Malwa Cotton Spg. Mills Limited,<option value=',>,</option>,<option value='MALWACOTT|Malwa Cotton Spg. Mills Limited'>Malwa Cotton Spg. Mills Limited</option>
MANAKALUCO,Manaksia Aluminium Company Limited,<option value=',>,</option>,<option value='MANAKALUCO|Manaksia Aluminium Company Limited'>Manaksia Aluminium Company Limited</option>
MANAKCOAT,Manaksia Coated Metals  &#38;  Industries Limited,<option value=',>,</option>,<option value='MANAKCOAT|Manaksia Coated Metals  &#38;  Industries Limited'>Manaksia Coated Metals  &#38;  Industries Limited</option>
MANAKINDST,Manaksia Industries Limited,<option value=',>,</option>,<option value='MANAKINDST|Manaksia Industries Limited'>Manaksia Industries Limited</option>
MANAKSIA,Manaksia Limited,<option value=',>,</option>,<option value='MANAKSIA|Manaksia Limited'>Manaksia Limited</option>
MANAKSTEEL,Manaksia Steels Limited,<option value=',>,</option>,<option value='MANAKSTEEL|Manaksia Steels Limited'>Manaksia Steels Limited</option>
MANALIPETC,Manali Petrochemicals Limited,<option value=',>,</option>,<option value='MANALIPETC|Manali Petrochemicals Limited'>Manali Petrochemicals Limited</option>
MANAPPURAM,Manappuram Finance Limited,<option value=',>,</option>,<option value='MANAPPURAM|Manappuram Finance Limited'>Manappuram Finance Limited</option>
MANDHANA,Mandhana Industries Limited,<option value=',>,</option>,<option value='MANDHANA|Mandhana Industries Limited'>Mandhana Industries Limited</option>
MANGALAM,Mangalam Drugs And Organics Limited,<option value=',>,</option>,<option value='MANGALAM|Mangalam Drugs And Organics Limited'>Mangalam Drugs And Organics Limited</option>
MANGCHEFER,Mangalore Chemicals  &#38;  Fertilizers Limited,<option value=',>,</option>,<option value='MANGCHEFER|Mangalore Chemicals  &#38;  Fertilizers Limited'>Mangalore Chemicals  &#38;  Fertilizers Limited</option>
MANGLMCEM,Mangalam Cement Limited,<option value=',>,</option>,<option value='MANGLMCEM|Mangalam Cement Limited'>Mangalam Cement Limited</option>
MANGTIMBER,Mangalam Timber Products Limited,<option value=',>,</option>,<option value='MANGTIMBER|Mangalam Timber Products Limited'>Mangalam Timber Products Limited</option>
MANINDS,Man Industries (India) Limited,<option value=',>,</option>,<option value='MANINDS|Man Industries (India) Limited'>Man Industries (India) Limited</option>
MANINFRA,Man Infraconstruction Limited,<option value=',>,</option>,<option value='MANINFRA|Man Infraconstruction Limited'>Man Infraconstruction Limited</option>
MANPASAND,Manpasand Beverages Limited,<option value=',>,</option>,<option value='MANPASAND|Manpasand Beverages Limited'>Manpasand Beverages Limited</option>
MANUGRAPH,Manugraph India Limited,<option value=',>,</option>,<option value='MANUGRAPH|Manugraph India Limited'>Manugraph India Limited</option>
MARALOVER,Maral Overseas Limited,<option value=',>,</option>,<option value='MARALOVER|Maral Overseas Limited'>Maral Overseas Limited</option>
MARATHON,Marathon Nextgen Realty Limited,<option value=',>,</option>,<option value='MARATHON|Marathon Nextgen Realty Limited'>Marathon Nextgen Realty Limited</option>
MARICO,Marico Limited,<option value=',>,</option>,<option value='MARICO|Marico Limited'>Marico Limited</option>
MARKSANS,Marksans Pharma Limited,<option value=',>,</option>,<option value='MARKSANS|Marksans Pharma Limited'>Marksans Pharma Limited</option>
MARUTI,Maruti Suzuki India Limited,<option value=',>,</option>,<option value='MARUTI|Maruti Suzuki India Limited'>Maruti Suzuki India Limited</option>
MASKINVEST,Mask Investments Limited,<option value=',>,</option>,<option value='MASKINVEST|Mask Investments Limited'>Mask Investments Limited</option>
MASTEK,Mastek Limited,<option value=',>,</option>,<option value='MASTEK|Mastek Limited'>Mastek Limited</option>
MATRIMONY,Matrimony.Com Limited,<option value=',>,</option>,<option value='MATRIMONY|Matrimony.Com Limited'>Matrimony.Com Limited</option>
MAWANASUG,Mawana Sugars Limited,<option value=',>,</option>,<option value='MAWANASUG|Mawana Sugars Limited'>Mawana Sugars Limited</option>
MAXINDIA,Max India Limited,<option value=',>,</option>,<option value='MAXINDIA|Max India Limited'>Max India Limited</option>
MAXVIL,Max Ventures and Industries Limited,<option value=',>,</option>,<option value='MAXVIL|Max Ventures and Industries Limited'>Max Ventures and Industries Limited</option>
MAYURUNIQ,Mayur Uniquoters Ltd,<option value=',>,</option>,<option value='MAYURUNIQ|Mayur Uniquoters Ltd'>Mayur Uniquoters Ltd</option>
MAZDA,Mazda Limited,<option value=',>,</option>,<option value='MAZDA|Mazda Limited'>Mazda Limited</option>
MBECL,Mcnally Bharat Engineering Company Limited,<option value=',>,</option>,<option value='MBECL|Mcnally Bharat Engineering Company Limited'>Mcnally Bharat Engineering Company Limited</option>
MBLINFRA,MBL Infrastructures Limited,<option value=',>,</option>,<option value='MBLINFRA|MBL Infrastructures Limited'>MBL Infrastructures Limited</option>
MCDHOLDING,McDowell Holdings Limited,<option value=',>,</option>,<option value='MCDHOLDING|McDowell Holdings Limited'>McDowell Holdings Limited</option>
MCDOWELL-N,United Spirits Limited,<option value=',>,</option>,<option value='MCDOWELL-N|United Spirits Limited'>United Spirits Limited</option>
MCLEODRUSS,Mcleod Russel India Limited,<option value=',>,</option>,<option value='MCLEODRUSS|Mcleod Russel India Limited'>Mcleod Russel India Limited</option>
MCX,Multi Commodity Exchange of India Limited,<option value=',>,</option>,<option value='MCX|Multi Commodity Exchange of India Limited'>Multi Commodity Exchange of India Limited</option>
MEGASOFT,Megasoft Limited,<option value=',>,</option>,<option value='MEGASOFT|Megasoft Limited'>Megasoft Limited</option>
MEGH,Meghmani Organics Limited,<option value=',>,</option>,<option value='MEGH|Meghmani Organics Limited'>Meghmani Organics Limited</option>
MELSTAR,Melstar Information Technologies Limited,<option value=',>,</option>,<option value='MELSTAR|Melstar Information Technologies Limited'>Melstar Information Technologies Limited</option>
MENONBE,Menon Bearings Limited,<option value=',>,</option>,<option value='MENONBE|Menon Bearings Limited'>Menon Bearings Limited</option>
MEP,MEP Infrastructure Developers Limited,<option value=',>,</option>,<option value='MEP|MEP Infrastructure Developers Limited'>MEP Infrastructure Developers Limited</option>
MERCATOR,Mercator Limited,<option value=',>,</option>,<option value='MERCATOR|Mercator Limited'>Mercator Limited</option>
MERCK,Merck Limited,<option value=',>,</option>,<option value='MERCK|Merck Limited'>Merck Limited</option>
METALFORGE,Metalyst Forgings Limited,<option value=',>,</option>,<option value='METALFORGE|Metalyst Forgings Limited'>Metalyst Forgings Limited</option>
METKORE,Metkore Alloys  &#38;  Industries Limited,<option value=',>,</option>,<option value='METKORE|Metkore Alloys  &#38;  Industries Limited'>Metkore Alloys  &#38;  Industries Limited</option>
MFSL,Max Financial Services Limited,<option value=',>,</option>,<option value='MFSL|Max Financial Services Limited'>Max Financial Services Limited</option>
MGL,Mahanagar Gas Limited,<option value=',>,</option>,<option value='MGL|Mahanagar Gas Limited'>Mahanagar Gas Limited</option>
MHRIL,Mahindra Holidays  &#38;  Resorts India Limited,<option value=',>,</option>,<option value='MHRIL|Mahindra Holidays  &#38;  Resorts India Limited'>Mahindra Holidays  &#38;  Resorts India Limited</option>
MIC,MIC Electronics Limited,<option value=',>,</option>,<option value='MIC|MIC Electronics Limited'>MIC Electronics Limited</option>
MINDACORP,Minda Corporation Limited,<option value=',>,</option>,<option value='MINDACORP|Minda Corporation Limited'>Minda Corporation Limited</option>
MINDAIND,Minda Industries Limited,<option value=',>,</option>,<option value='MINDAIND|Minda Industries Limited'>Minda Industries Limited</option>
MINDTECK,Mindteck (India) Limited,<option value=',>,</option>,<option value='MINDTECK|Mindteck (India) Limited'>Mindteck (India) Limited</option>
MINDTREE,MindTree Limited,<option value=',>,</option>,<option value='MINDTREE|MindTree Limited'>MindTree Limited</option>
MIRCELECTR,MIRC Electronics Limited,<option value=',>,</option>,<option value='MIRCELECTR|MIRC Electronics Limited'>MIRC Electronics Limited</option>
MIRZAINT,Mirza International Limited,<option value=',>,</option>,<option value='MIRZAINT|Mirza International Limited'>Mirza International Limited</option>
MMFL,MM Forgings Limited,<option value=',>,</option>,<option value='MMFL|MM Forgings Limited'>MM Forgings Limited</option>
MMTC,MMTC Limited,<option value=',>,</option>,<option value='MMTC|MMTC Limited'>MMTC Limited</option>
MOHITIND,Mohit Industries Limited,<option value=',>,</option>,<option value='MOHITIND|Mohit Industries Limited'>Mohit Industries Limited</option>
MOHOTAMILL,Raisaheb Reckhchand Mohota Spinning  &#38;  Weaving Mills Limited,<option value=',>,</option>,<option value='MOHOTAMILL|Raisaheb Reckhchand Mohota Spinning  &#38;  Weaving Mills Limited'>Raisaheb Reckhchand Mohota Spinning  &#38;  Weaving Mills Limited</option>
MOIL,MOIL Limited,<option value=',>,</option>,<option value='MOIL|MOIL Limited'>MOIL Limited</option>
MOLDTECH,Mold-Tek Technologies Limited,<option value=',>,</option>,<option value='MOLDTECH|Mold-Tek Technologies Limited'>Mold-Tek Technologies Limited</option>
MOLDTKPAC,Mold-Tek Packaging Limited,<option value=',>,</option>,<option value='MOLDTKPAC|Mold-Tek Packaging Limited'>Mold-Tek Packaging Limited</option>
MONNETISPA,Monnet Ispat and Energy Limited,<option value=',>,</option>,<option value='MONNETISPA|Monnet Ispat and Energy Limited'>Monnet Ispat and Energy Limited</option>
MONSANTO,Monsanto India Limited,<option value=',>,</option>,<option value='MONSANTO|Monsanto India Limited'>Monsanto India Limited</option>
MONTECARLO,Monte Carlo Fashions Limited,<option value=',>,</option>,<option value='MONTECARLO|Monte Carlo Fashions Limited'>Monte Carlo Fashions Limited</option>
MORARJEE,Morarjee Textiles Limited,<option value=',>,</option>,<option value='MORARJEE|Morarjee Textiles Limited'>Morarjee Textiles Limited</option>
MOREPENLAB,Morepen Laboratories Limited,<option value=',>,</option>,<option value='MOREPENLAB|Morepen Laboratories Limited'>Morepen Laboratories Limited</option>
MOSERBAER,Moser-Baer (I) Limited,<option value=',>,</option>,<option value='MOSERBAER|Moser-Baer (I) Limited'>Moser-Baer (I) Limited</option>
MOTHERSUMI,Motherson Sumi Systems Limited,<option value=',>,</option>,<option value='MOTHERSUMI|Motherson Sumi Systems Limited'>Motherson Sumi Systems Limited</option>
MOTILALOFS,Motilal Oswal Financial Services Limited,<option value=',>,</option>,<option value='MOTILALOFS|Motilal Oswal Financial Services Limited'>Motilal Oswal Financial Services Limited</option>
MOTOGENFIN,The Motor  &#38;  General Finance Limited,<option value=',>,</option>,<option value='MOTOGENFIN|The Motor  &#38;  General Finance Limited'>The Motor  &#38;  General Finance Limited</option>
